
  49.95233,   50.34105,  132.50485
  48.99127,   49.37653,  131.53592
  48.00545,   48.72441,  130.53543
  47.12943,   48.09287,  129.63976
  46.28590,   47.18379,  128.77789
  45.05970,   45.79245,  127.53674
  43.69142,   45.09289,  126.13985
  42.51727,   42.82795,  124.95936
  41.51665,   42.48640,  123.93895
  40.18166,   42.01752,  122.56650
  38.61872,   40.25416,  120.97018
  37.38560,   38.41108,  119.71613
  36.35767,   37.70359,  118.66074
  34.43230,   35.07325,  116.72229
  33.09624,   34.60724,  115.35539
  31.33064,   32.75311,  113.56076
  29.41589,   31.21975,  111.60920
  28.22466,   28.31500,  110.41611
  26.81876,   20.25179,  109.14424
  25.00534,   22.88544,  107.37408
  23.73417,   26.32149,  106.05012
  22.39350,   24.00628,  104.67653
  21.19989,   23.95553,  103.42668
  19.48012,   20.01396,  101.69602
  18.30967,   19.82695,  100.49460
  16.56318,   19.00315,   98.69831
  15.34400,   17.24428,   97.44035
  17.20918,   14.99840,   99.35064
  18.56817,   13.41967,  100.81471
  20.24720,   11.92670,  102.66354
  21.46646,   10.69503,  104.10263
  19.54563,    9.46828,  102.38747
  17.25004,    7.39803,  100.29294
  15.55055,    5.67460,   98.79500
  13.35043,    3.12826,   96.80350
  11.60670,    1.62282,   95.26352
   9.90914,    1.95929,   93.72820
   8.00403,   -0.07491,   91.98796
   9.79003,   -2.42148,   94.02317
  11.06984,   -5.94097,   95.65014
  12.17059,   -7.44374,   97.15118
  13.45201,   -9.94402,   98.91007
  15.01388,   -8.30211,  100.94778
  15.97547,  -10.92291,  102.45832
  16.86424,  -12.13357,  103.93888
  18.38647,  -12.89516,  106.09951
  15.86194,  -15.45812,  104.21416
  13.74394,  -17.12073,  102.72606
  11.23039,  -19.26230,  100.83481
   9.21102,  -19.87866,   99.40911
   7.35174,  -22.90585,   98.16733
   5.32081,  -24.53199,   96.74564
   3.45399,  -25.63688,   95.47251
   1.27735,  -26.59095,   93.86461
